ENTIDAD,MUN,LOC,AGEB,MZA,NOM_LOC,GRAPROES,PEA,POCUPADA,P15YM_SE,VPH_C_SERV,VPH_SNBIEN,P_18A24,P_60YMAS,REL_H_M,POBTOT,TOTHOG,POBHOG,VIVPAR_HAB,VPH_NDACMM,VPH_AUTOM,VPH_MOTO,VPH_BICI
14,039,0001,1715,024,Guadalajara,9.13,16.0,16.0,5.0,14.0,0.0,3.0,10.0,50.0,39.0,14.0,39.0,14.0,10.0,3.0,,4.0
14,039,0001,1715,025,Guadalajara,10.91,39.0,39.0,4.0,22.0,0.0,,14.0,53.06,75.0,22.0,75.0,22.0,10.0,12.0,,7.0
14,039,0001,1715,026,Guadalajara,10.27,42.0,40.0,,20.0,0.0,11.0,11.0,100.0,78.0,20.0,78.0,20.0,10.0,7.0,5.0,7.0
14,039,0001,1715,027,Guadalajara,9.61,45.0,45.0,,22.0,0.0,9.0,12.0,78.43,91.0,22.0,91.0,22.0,9.0,13.0,,5.0
14,039,0001,1715,028,Guadalajara,10.49,84.0,81.0,,47.0,0.0,10.0,31.0,93.75,155.0,47.0,155.0,47.0,32.0,15.0,,3.0
14,039,0001,1715,030,Guadalajara,13.12,73.0,73.0,0.0,38.0,0.0,16.0,4.0,80.6,121.0,38.0,121.0,38.0,8.0,29.0,6.0,13.0
14,039,0001,1715,032,Guadalajara,12.76,59.0,59.0,,38.0,0.0,9.0,10.0,112.5,119.0,38.0,119.0,38.0,11.0,27.0,7.0,16.0
14,039,0001,1715,033,Guadalajara,12.57,124.0,122.0,0.0,63.0,0.0,36.0,10.0,93.64,213.0,63.0,213.0,63.0,13.0,48.0,10.0,25.0
14,039,0001,1715,034,Guadalajara,11.96,41.0,41.0,,24.0,0.0,13.0,7.0,81.82,80.0,24.0,80.0,24.0,4.0,20.0,,8.0
14,039,0001,1715,035,Guadalajara,12.97,94.0,93.0,,59.0,0.0,21.0,16.0,96.97,195.0,59.0,195.0,59.0,11.0,48.0,5.0,28.0
14,039,0001,1715,036,Guadalajara,12.4,71.0,71.0,,46.0,0.0,22.0,9.0,94.37,138.0,46.0,138.0,46.0,15.0,31.0,,7.0
14,039,0001,1715,037,Guadalajara,13.72,77.0,76.0,0.0,46.0,0.0,21.0,6.0,78.48,141.0,46.0,141.0,46.0,18.0,28.0,0.0,16.0
14,039,0001,1715,038,Guadalajara,12.57,81.0,80.0,0.0,42.0,0.0,15.0,11.0,77.92,137.0,42.0,137.0,42.0,12.0,27.0,7.0,15.0
14,039,0001,1715,039,Guadalajara,10.7,50.0,49.0,,28.0,0.0,15.0,16.0,77.78,96.0,28.0,96.0,28.0,15.0,12.0,,
14,039,0001,1715,040,Guadalajara,11.72,42.0,41.0,,22.0,0.0,7.0,14.0,97.22,71.0,22.0,71.0,22.0,13.0,9.0,0.0,3.0
14,039,0001,1715,041,Guadalajara,10.33,23.0,23.0,,14.0,0.0,8.0,6.0,100.0,52.0,14.0,52.0,14.0,10.0,4.0,0.0,
14,039,0001,1715,042,Guadalajara,12.49,50.0,49.0,0.0,23.0,0.0,12.0,10.0,97.92,95.0,23.0,95.0,23.0,3.0,19.0,5.0,10.0
14,039,0001,1715,043,Guadalajara,12.18,71.0,69.0,,37.0,0.0,20.0,7.0,103.28,124.0,37.0,124.0,36.0,12.0,23.0,4.0,15.0
14,039,0001,1715,044,Guadalajara,13.62,30.0,30.0,0.0,17.0,0.0,6.0,,104.35,47.0,17.0,47.0,17.0,,15.0,,3.0
14,039,0001,1715,045,Guadalajara,12.47,47.0,47.0,0.0,25.0,0.0,7.0,5.0,80.85,85.0,25.0,85.0,25.0,9.0,16.0,,8.0
14,039,0001,1715,046,Guadalajara,10.97,126.0,123.0,,66.0,0.0,24.0,46.0,90.16,232.0,66.0,232.0,66.0,27.0,37.0,5.0,18.0
14,039,0001,.,001,Guadalajara,10.14,35.0,34.0,3.0,17.0,0.0,9.0,14.0,100.0,66.0,17.0,66.0,17.0,6.0,11.0,3.0,8.0
14,039,0001,.,002,Guadalajara,8.36,113.0,109.0,10.0,61.0,0.0,23.0,39.0,88.07,205.0,61.0,205.0,61.0,35.0,23.0,5.0,20.0
14,039,0001,.,003,Guadalajara,12.59,32.0,32.0,0.0,17.0,0.0,7.0,10.0,72.73,57.0,17.0,57.0,17.0,4.0,13.0,0.0,
14,039,0001,.,004,Guadalajara,10.57,51.0,50.0,,22.0,0.0,12.0,7.0,69.09,93.0,22.0,93.0,22.0,9.0,11.0,3.0,8.0
14,039,0001,.,005,Guadalajara,9.73,105.0,105.0,4.0,44.0,0.0,27.0,24.0,100.0,176.0,44.0,176.0,44.0,19.0,24.0,3.0,25.0
14,039,0001,.,006,Guadalajara,9.83,65.0,62.0,,32.0,0.0,14.0,23.0,110.91,116.0,33.0,116.0,33.0,16.0,16.0,3.0,7.0
14,039,0001,.,007,Guadalajara,9.65,31.0,30.0,0.0,16.0,0.0,6.0,12.0,60.61,53.0,16.0,53.0,16.0,8.0,8.0,,4.0
14,039,0001,.,008,Guadalajara,9.42,86.0,86.0,7.0,44.0,0.0,20.0,23.0,85.44,191.0,44.0,191.0,44.0,20.0,21.0,5.0,18.0
14,039,0001,.,009,Guadalajara,9.64,116.0,114.0,3.0,54.0,0.0,28.0,43.0,106.42,225.0,54.0,225.0,52.0,32.0,20.0,3.0,29.0
14,039,0001,.,010,Guadalajara,10.5,88.0,85.0,0.0,51.0,0.0,17.0,20.0,98.75,159.0,51.0,159.0,51.0,25.0,24.0,5.0,24.0
14,039,0001,.,011,Guadalajara,10.16,151.0,146.0,7.0,77.0,0.0,30.0,44.0,106.98,267.0,77.0,267.0,75.0,44.0,32.0,7.0,24.0
14,039,0001,.,012,Guadalajara,9.59,44.0,43.0,,22.0,0.0,12.0,17.0,92.86,81.0,22.0,81.0,22.0,9.0,10.0,5.0,10.0
14,039,0001,.,013,Guadalajara,8.64,51.0,48.0,4.0,30.0,0.0,9.0,19.0,118.87,116.0,30.0,116.0,30.0,18.0,11.0,,7.0
14,039,0001,.,014,Guadalajara,9.0,28.0,27.0,,10.0,0.0,7.0,7.0,128.57,64.0,11.0,64.0,11.0,9.0,,,4.0
14,039,0001,.,015,Guadalajara,11.72,40.0,40.0,,21.0,0.0,10.0,13.0,100.0,66.0,21.0,66.0,20.0,12.0,8.0,,8.0
14,039,0001,.,016,Guadalajara,11.07,61.0,61.0,,36.0,0.0,14.0,23.0,79.71,124.0,36.0,124.0,35.0,17.0,18.0,4.0,15.0
14,039,0001,.,017,Guadalajara,12.02,79.0,77.0,3.0,41.0,0.0,13.0,37.0,88.89,153.0,41.0,153.0,41.0,11.0,29.0,4.0,13.0
14,039,0001,.,018,Guadalajara,11.25,138.0,138.0,,77.0,0.0,39.0,54.0,74.84,271.0,77.0,271.0,76.0,23.0,54.0,5.0,28.0
14,039,0001,.,019,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,020,Guadalajara,8.31,32.0,29.0,0.0,12.0,0.0,4.0,10.0,79.17,43.0,12.0,43.0,12.0,4.0,8.0,0.0,4.0
14,039,0001,.,021,Guadalajara,9.76,129.0,125.0,,70.0,0.0,26.0,31.0,100.82,245.0,70.0,245.0,70.0,38.0,30.0,4.0,16.0
14,039,0001,.,022,Guadalajara,9.72,103.0,98.0,11.0,58.0,0.0,32.0,42.0,90.0,247.0,58.0,247.0,58.0,25.0,32.0,,16.0
14,039,0001,.,023,Guadalajara,10.69,75.0,72.0,,33.0,0.0,20.0,15.0,81.08,134.0,33.0,134.0,33.0,18.0,15.0,,9.0
14,039,0001,.,024,Guadalajara,12.35,74.0,72.0,0.0,39.0,,20.0,29.0,87.67,137.0,39.0,137.0,39.0,14.0,24.0,3.0,7.0
14,039,0001,.,025,Guadalajara,11.81,61.0,61.0,,35.0,0.0,10.0,28.0,101.96,103.0,35.0,103.0,35.0,9.0,26.0,3.0,8.0
14,039,0001,.,029,Guadalajara,11.89,75.0,75.0,0.0,40.0,0.0,18.0,24.0,101.37,147.0,40.0,147.0,39.0,19.0,21.0,5.0,23.0
14,039,0001,.,030,Guadalajara,11.98,53.0,52.0,,29.0,0.0,15.0,18.0,88.33,113.0,30.0,113.0,30.0,14.0,15.0,,4.0
14,039,0001,.,032,Guadalajara,12.63,27.0,27.0,0.0,15.0,0.0,8.0,7.0,77.42,55.0,15.0,55.0,15.0,4.0,11.0,0.0,
14,039,0001,.,033,Guadalajara,11.74,28.0,27.0,0.0,14.0,0.0,9.0,8.0,80.77,47.0,14.0,47.0,14.0,4.0,10.0,0.0,4.0
14,039,0001,.,034,Guadalajara,12.72,15.0,15.0,0.0,8.0,0.0,6.0,0.0,93.75,31.0,8.0,31.0,8.0,0.0,8.0,,3.0
14,039,0001,.,035,Guadalajara,9.35,60.0,60.0,3.0,29.0,0.0,16.0,15.0,100.0,118.0,29.0,118.0,29.0,15.0,14.0,,10.0
14,039,0001,.,036,Guadalajara,12.66,30.0,30.0,0.0,13.0,0.0,10.0,4.0,96.67,59.0,13.0,59.0,13.0,4.0,9.0,,6.0
14,039,0001,.,039,Guadalajara,12.27,88.0,88.0,,60.0,0.0,21.0,36.0,94.57,179.0,60.0,179.0,59.0,19.0,40.0,5.0,19.0
14,039,0001,.,040,Guadalajara,12.36,45.0,45.0,,20.0,0.0,14.0,9.0,81.4,78.0,20.0,78.0,20.0,5.0,14.0,4.0,8.0
14,039,0001,.,041,Guadalajara,12.2,135.0,132.0,3.0,65.0,0.0,39.0,21.0,94.21,235.0,65.0,235.0,64.0,7.0,56.0,13.0,29.0
14,039,0001,.,043,Guadalajara,13.2,21.0,20.0,0.0,14.0,0.0,7.0,12.0,88.0,47.0,14.0,47.0,14.0,3.0,11.0,,4.0
14,039,0001,.,045,Guadalajara,13.11,41.0,41.0,0.0,21.0,0.0,10.0,9.0,89.13,87.0,21.0,87.0,21.0,8.0,13.0,,7.0
14,039,0001,.,046,Guadalajara,13.27,37.0,36.0,0.0,19.0,0.0,7.0,6.0,84.21,70.0,19.0,70.0,19.0,5.0,13.0,3.0,
14,039,0001,1734,001,Guadalajara,8.66,68.0,68.0,4.0,39.0,0.0,17.0,17.0,98.57,139.0,39.0,139.0,38.0,29.0,8.0,3.0,14.0
14,039,0001,1734,002,Guadalajara,12.22,34.0,34.0,0.0,18.0,0.0,4.0,5.0,88.24,64.0,18.0,64.0,17.0,6.0,11.0,4.0,8.0
14,039,0001,1734,003,Guadalajara,8.98,55.0,54.0,4.0,32.0,0.0,13.0,22.0,85.71,117.0,33.0,117.0,33.0,17.0,15.0,,14.0
14,039,0001,1734,004,Guadalajara,8.77,9.0,9.0,0.0,5.0,0.0,,3.0,100.0,16.0,5.0,16.0,4.0,3.0,,,3.0
14,039,0001,1734,005,Guadalajara,9.1,28.0,28.0,5.0,8.0,0.0,3.0,6.0,108.33,50.0,8.0,50.0,8.0,4.0,4.0,,4.0
14,039,0001,1734,006,Guadalajara,10.65,104.0,104.0,3.0,44.0,,25.0,20.0,79.63,194.0,44.0,194.0,43.0,14.0,26.0,7.0,12.0
14,039,0001,1734,007,Guadalajara,10.52,117.0,116.0,,62.0,0.0,24.0,46.0,81.06,239.0,62.0,239.0,60.0,24.0,36.0,10.0,22.0
14,039,0001,1734,008,Guadalajara,9.66,121.0,120.0,3.0,76.0,0.0,25.0,37.0,98.39,246.0,76.0,246.0,70.0,42.0,30.0,7.0,31.0
14,039,0001,1734,009,Guadalajara,10.07,110.0,108.0,,51.0,0.0,30.0,27.0,91.38,222.0,51.0,222.0,50.0,17.0,30.0,10.0,21.0
14,039,0001,1734,010,Guadalajara,8.83,16.0,16.0,0.0,10.0,0.0,,4.0,100.0,32.0,10.0,32.0,8.0,6.0,,,
14,039,0001,1734,011,Guadalajara,8.83,85.0,83.0,7.0,45.0,0.0,12.0,33.0,90.22,175.0,46.0,175.0,42.0,25.0,21.0,3.0,27.0
14,039,0001,1734,012,Guadalajara,8.88,96.0,94.0,17.0,60.0,0.0,22.0,42.0,93.33,203.0,60.0,203.0,52.0,31.0,25.0,5.0,18.0
14,039,0001,1734,013,Guadalajara,11.25,205.0,204.0,4.0,93.0,0.0,48.0,31.0,112.28,363.0,93.0,363.0,81.0,32.0,61.0,6.0,40.0
14,039,0001,1734,014,Guadalajara,10.25,87.0,86.0,,48.0,0.0,20.0,20.0,82.11,173.0,48.0,173.0,46.0,24.0,21.0,4.0,10.0
14,039,0001,1734,015,Guadalajara,8.49,66.0,66.0,5.0,25.0,0.0,13.0,23.0,88.89,119.0,25.0,119.0,25.0,13.0,12.0,3.0,13.0
14,039,0001,1734,016,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,1734,017,Guadalajara,,,,,,,,,,15.0,,,,,,,
14,039,0001,1734,018,Guadalajara,10.76,52.0,51.0,,29.0,0.0,16.0,27.0,100.0,98.0,29.0,98.0,29.0,12.0,14.0,4.0,9.0
14,039,0001,1734,019,Guadalajara,10.3,76.0,76.0,,40.0,0.0,20.0,17.0,97.7,172.0,40.0,172.0,38.0,13.0,26.0,,10.0
14,039,0001,1734,020,Guadalajara,9.73,72.0,71.0,5.0,32.0,0.0,16.0,13.0,110.29,143.0,32.0,143.0,30.0,22.0,8.0,3.0,15.0
14,039,0001,1734,021,Guadalajara,10.37,134.0,134.0,8.0,67.0,0.0,34.0,21.0,100.0,268.0,67.0,268.0,61.0,31.0,27.0,12.0,23.0
14,039,0001,1734,022,Guadalajara,10.87,117.0,116.0,5.0,62.0,0.0,15.0,26.0,103.03,201.0,62.0,201.0,54.0,16.0,43.0,12.0,23.0
14,039,0001,1734,023,Guadalajara,9.77,49.0,49.0,4.0,22.0,0.0,12.0,13.0,95.74,92.0,22.0,92.0,19.0,8.0,13.0,,4.0
14,039,0001,1734,024,Guadalajara,10.81,139.0,138.0,3.0,61.0,0.0,32.0,31.0,94.31,239.0,61.0,239.0,59.0,30.0,29.0,8.0,21.0
14,039,0001,1734,025,Guadalajara,9.57,64.0,63.0,,34.0,0.0,12.0,25.0,79.17,129.0,34.0,129.0,34.0,20.0,14.0,4.0,12.0
14,039,0001,1734,026,Guadalajara,10.43,72.0,72.0,3.0,32.0,0.0,17.0,15.0,85.92,132.0,32.0,132.0,30.0,9.0,23.0,5.0,19.0
14,039,0001,1734,027,Guadalajara,9.63,92.0,92.0,6.0,50.0,0.0,23.0,23.0,97.7,172.0,50.0,172.0,49.0,31.0,16.0,5.0,21.0
14,039,0001,1734,028,Guadalajara,10.96,51.0,48.0,,27.0,0.0,11.0,12.0,145.24,103.0,28.0,103.0,28.0,13.0,13.0,5.0,10.0
14,039,0001,1734,029,Guadalajara,10.99,121.0,118.0,,62.0,0.0,33.0,35.0,111.61,237.0,62.0,237.0,61.0,23.0,38.0,4.0,20.0
14,039,0001,1734,032,Guadalajara,12.22,171.0,164.0,0.0,87.0,0.0,49.0,39.0,91.86,330.0,87.0,330.0,85.0,20.0,62.0,15.0,34.0
14,039,0001,1734,035,Guadalajara,12.1,140.0,137.0,0.0,73.0,0.0,34.0,14.0,97.41,229.0,73.0,229.0,73.0,20.0,50.0,11.0,17.0
14,039,0001,1734,036,Guadalajara,11.19,18.0,18.0,0.0,12.0,0.0,6.0,7.0,108.7,48.0,12.0,48.0,12.0,4.0,8.0,,3.0
14,039,0001,1734,037,Guadalajara,12.19,33.0,29.0,0.0,21.0,0.0,5.0,19.0,88.1,79.0,21.0,79.0,21.0,7.0,14.0,,3.0
14,039,0001,1734,038,Guadalajara,10.59,56.0,56.0,4.0,35.0,,17.0,23.0,95.24,123.0,35.0,123.0,35.0,18.0,17.0,3.0,9.0
14,039,0001,1734,039,Guadalajara,10.44,35.0,34.0,,13.0,0.0,4.0,5.0,111.76,72.0,13.0,72.0,12.0,6.0,7.0,,7.0
14,039,0001,1753,001,Guadalajara,14.5,17.0,17.0,0.0,15.0,0.0,3.0,15.0,133.33,35.0,15.0,35.0,15.0,5.0,10.0,0.0,0.0
14,039,0001,1753,002,Guadalajara,14.0,26.0,25.0,,13.0,0.0,4.0,8.0,192.86,41.0,14.0,41.0,13.0,,11.0,,
14,039,0001,1753,003,Guadalajara,14.67,156.0,156.0,,85.0,0.0,18.0,68.0,70.14,245.0,85.0,224.0,85.0,16.0,69.0,,12.0
14,039,0001,1753,004,Guadalajara,15.19,34.0,32.0,0.0,28.0,0.0,5.0,21.0,90.91,63.0,28.0,63.0,28.0,6.0,21.0,4.0,5.0
14,039,0001,1753,005,Guadalajara,12.88,7.0,7.0,0.0,4.0,0.0,0.0,,100.0,8.0,4.0,8.0,4.0,,,0.0,0.0
14,039,0001,1753,006,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,1753,007,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,1753,008,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,1753,009,Guadalajara,16.0,26.0,26.0,0.0,20.0,0.0,,10.0,63.64,36.0,20.0,36.0,20.0,3.0,17.0,,3.0
14,039,0001,1753,010,Guadalajara,13.98,29.0,29.0,3.0,18.0,0.0,5.0,15.0,65.79,63.0,18.0,63.0,18.0,0.0,18.0,,
14,039,0001,1753,011,Guadalajara,15.27,84.0,83.0,,41.0,0.0,16.0,29.0,100.0,122.0,41.0,122.0,41.0,7.0,34.0,,7.0
14,039,0001,1753,012,Guadalajara,14.56,19.0,19.0,0.0,18.0,0.0,3.0,19.0,113.64,47.0,18.0,47.0,18.0,5.0,13.0,,7.0
14,039,0001,1753,013,Guadalajara,13.72,13.0,13.0,,9.0,0.0,,8.0,110.0,21.0,9.0,21.0,9.0,3.0,6.0,0.0,
14,039,0001,1753,014,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,1753,015,Guadalajara,14.43,20.0,20.0,0.0,14.0,0.0,3.0,18.0,73.91,40.0,14.0,40.0,14.0,3.0,11.0,0.0,4.0
14,039,0001,1753,016,Guadalajara,16.24,10.0,10.0,0.0,8.0,0.0,,3.0,50.0,21.0,8.0,21.0,8.0,,6.0,0.0,
14,039,0001,1753,018,Guadalajara,15.79,71.0,70.0,0.0,41.0,0.0,17.0,30.0,90.77,124.0,41.0,124.0,41.0,4.0,37.0,,6.0
14,039,0001,1753,019,Guadalajara,15.09,35.0,35.0,0.0,19.0,0.0,3.0,12.0,145.83,59.0,19.0,59.0,19.0,4.0,15.0,0.0,
14,039,0001,1753,020,Guadalajara,13.98,25.0,25.0,,15.0,0.0,,17.0,56.25,50.0,15.0,50.0,15.0,5.0,9.0,,
14,039,0001,1753,021,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,1753,022,Guadalajara,15.42,23.0,23.0,,19.0,0.0,,7.0,106.25,33.0,19.0,33.0,19.0,4.0,15.0,,4.0
14,039,0001,1753,023,Guadalajara,15.51,44.0,44.0,0.0,36.0,0.0,9.0,13.0,84.62,72.0,36.0,72.0,36.0,5.0,31.0,,7.0
14,039,0001,1753,024,Guadalajara,14.9,115.0,114.0,0.0,70.0,0.0,22.0,41.0,90.63,183.0,70.0,183.0,70.0,12.0,58.0,5.0,11.0
14,039,0001,1753,025,Guadalajara,14.98,25.0,25.0,0.0,19.0,0.0,,12.0,69.7,56.0,19.0,56.0,19.0,0.0,19.0,,5.0
14,039,0001,1753,026,Guadalajara,15.68,18.0,17.0,0.0,10.0,0.0,,7.0,120.0,22.0,10.0,22.0,10.0,,9.0,0.0,0.0
14,039,0001,1753,027,Guadalajara,14.81,13.0,12.0,0.0,7.0,0.0,4.0,5.0,78.57,25.0,7.0,25.0,7.0,0.0,7.0,0.0,
14,039,0001,1753,028,Guadalajara,15.2,87.0,87.0,0.0,50.0,0.0,6.0,26.0,108.06,129.0,50.0,129.0,50.0,6.0,44.0,5.0,13.0
14,039,0001,1753,029,Guadalajara,15.25,27.0,27.0,0.0,17.0,0.0,8.0,10.0,91.67,46.0,17.0,42.0,17.0,4.0,13.0,0.0,3.0
14,039,0001,1753,030,Guadalajara,15.82,30.0,29.0,0.0,13.0,0.0,,15.0,36.67,41.0,13.0,29.0,13.0,,12.0,,
14,039,0001,1753,031,Guadalajara,15.48,36.0,36.0,0.0,26.0,0.0,,12.0,96.67,59.0,26.0,59.0,25.0,3.0,22.0,,7.0
14,039,0001,1753,032,Guadalajara,14.32,52.0,52.0,0.0,31.0,0.0,10.0,22.0,87.5,90.0,31.0,90.0,31.0,5.0,25.0,5.0,
14,039,0001,1753,033,Guadalajara,15.23,54.0,54.0,,40.0,0.0,12.0,25.0,71.67,103.0,40.0,103.0,40.0,4.0,36.0,3.0,7.0
14,039,0001,1753,034,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,1753,035,Guadalajara,13.49,36.0,36.0,,27.0,0.0,7.0,26.0,70.73,70.0,27.0,58.0,27.0,4.0,22.0,,5.0
14,039,0001,1753,036,Guadalajara,14.7,122.0,120.0,,83.0,0.0,17.0,30.0,135.14,174.0,83.0,174.0,81.0,23.0,60.0,4.0,22.0
14,039,0001,1753,037,Guadalajara,14.27,30.0,29.0,,22.0,0.0,6.0,13.0,121.74,51.0,22.0,51.0,22.0,4.0,18.0,0.0,4.0
14,039,0001,1753,038,Guadalajara,14.07,29.0,28.0,0.0,15.0,0.0,6.0,5.0,162.5,42.0,15.0,42.0,15.0,6.0,9.0,,3.0
14,039,0001,1768,001,Guadalajara,14.21,33.0,32.0,0.0,17.0,0.0,5.0,13.0,71.88,55.0,17.0,55.0,10.0,0.0,17.0,,8.0
14,039,0001,1768,002,Guadalajara,13.97,43.0,43.0,0.0,31.0,0.0,6.0,27.0,102.38,85.0,31.0,85.0,18.0,3.0,28.0,,9.0
14,039,0001,1768,003,Guadalajara,14.14,32.0,32.0,0.0,21.0,0.0,,13.0,109.52,44.0,21.0,44.0,14.0,3.0,17.0,4.0,3.0
14,039,0001,1768,004,Guadalajara,14.52,56.0,56.0,0.0,33.0,0.0,12.0,16.0,73.58,92.0,33.0,92.0,27.0,4.0,29.0,,6.0
14,039,0001,1768,005,Guadalajara,13.23,40.0,40.0,3.0,22.0,0.0,15.0,62.0,53.66,126.0,22.0,75.0,22.0,0.0,22.0,3.0,7.0
14,039,0001,1768,006,Guadalajara,14.63,70.0,70.0,0.0,44.0,0.0,8.0,22.0,107.69,108.0,44.0,108.0,28.0,5.0,39.0,6.0,13.0
14,039,0001,1768,007,Guadalajara,14.71,79.0,78.0,0.0,47.0,0.0,10.0,26.0,101.67,121.0,47.0,121.0,39.0,7.0,39.0,,8.0
14,039,0001,1768,008,Guadalajara,14.29,26.0,25.0,0.0,16.0,0.0,,10.0,69.57,39.0,16.0,39.0,14.0,3.0,13.0,4.0,5.0
14,039,0001,1768,009,Guadalajara,15.32,23.0,23.0,0.0,13.0,0.0,3.0,5.0,100.0,34.0,13.0,34.0,8.0,0.0,13.0,,3.0
14,039,0001,1768,010,Guadalajara,15.0,21.0,21.0,0.0,12.0,0.0,4.0,4.0,112.5,34.0,12.0,34.0,7.0,,11.0,4.0,
14,039,0001,1768,011,Guadalajara,13.35,48.0,48.0,,31.0,0.0,10.0,15.0,77.27,78.0,31.0,78.0,30.0,8.0,23.0,0.0,3.0
14,039,0001,1768,012,Guadalajara,13.92,66.0,66.0,,40.0,0.0,10.0,21.0,76.79,99.0,40.0,99.0,36.0,9.0,31.0,0.0,
14,039,0001,1768,013,Guadalajara,14.65,47.0,47.0,0.0,34.0,0.0,9.0,24.0,75.56,79.0,34.0,79.0,30.0,4.0,30.0,,7.0
14,039,0001,1768,014,Guadalajara,15.07,24.0,24.0,0.0,15.0,0.0,4.0,6.0,65.0,33.0,15.0,33.0,4.0,,14.0,0.0,4.0
14,039,0001,1768,015,Guadalajara,13.47,12.0,12.0,0.0,10.0,0.0,4.0,3.0,123.08,29.0,10.0,29.0,5.0,3.0,7.0,,
14,039,0001,1768,016,Guadalajara,14.39,18.0,18.0,0.0,9.0,0.0,3.0,4.0,125.0,27.0,9.0,27.0,9.0,,7.0,0.0,3.0
14,039,0001,1768,017,Guadalajara,15.85,23.0,23.0,0.0,14.0,0.0,,7.0,94.12,33.0,14.0,33.0,14.0,3.0,10.0,0.0,4.0
14,039,0001,1768,018,Guadalajara,13.81,21.0,21.0,0.0,12.0,0.0,4.0,6.0,111.76,36.0,12.0,36.0,5.0,,10.0,,0.0
14,039,0001,1768,019,Guadalajara,14.86,35.0,35.0,0.0,25.0,0.0,4.0,24.0,103.45,59.0,25.0,59.0,25.0,4.0,20.0,,8.0
14,039,0001,1768,020,Guadalajara,14.76,36.0,35.0,0.0,20.0,0.0,8.0,20.0,75.68,65.0,20.0,65.0,20.0,3.0,17.0,4.0,
14,039,0001,1768,021,Guadalajara,15.14,27.0,27.0,0.0,20.0,0.0,,11.0,109.09,46.0,20.0,46.0,19.0,5.0,15.0,0.0,0.0
14,039,0001,1768,022,Guadalajara,12.88,20.0,20.0,,15.0,0.0,5.0,11.0,120.0,33.0,15.0,33.0,15.0,4.0,11.0,,3.0
14,039,0001,1768,023,Guadalajara,12.04,52.0,51.0,4.0,33.0,0.0,11.0,11.0,80.0,81.0,33.0,81.0,22.0,14.0,19.0,3.0,10.0
14,039,0001,1768,024,Guadalajara,15.01,96.0,96.0,0.0,57.0,0.0,17.0,44.0,78.13,171.0,57.0,171.0,44.0,3.0,54.0,5.0,14.0
14,039,0001,1768,025,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,1768,026,Guadalajara,14.41,44.0,44.0,0.0,30.0,0.0,7.0,6.0,114.29,60.0,30.0,60.0,30.0,4.0,26.0,,6.0
14,039,0001,1768,027,Guadalajara,,,,,,,,,,7.0,,,,,,,
14,039,0001,1768,028,Guadalajara,13.17,10.0,10.0,0.0,10.0,0.0,3.0,19.0,113.33,32.0,10.0,32.0,10.0,,8.0,0.0,0.0
14,039,0001,1768,029,Guadalajara,14.97,44.0,44.0,0.0,27.0,0.0,15.0,17.0,92.86,81.0,27.0,81.0,9.0,3.0,24.0,4.0,5.0
14,039,0001,1768,030,Guadalajara,14.53,305.0,304.0,,195.0,0.0,57.0,103.0,88.43,505.0,195.0,497.0,190.0,29.0,166.0,11.0,30.0
14,039,0001,1768,031,Guadalajara,15.08,10.0,10.0,0.0,8.0,0.0,,,50.0,12.0,8.0,12.0,8.0,0.0,8.0,3.0,
14,039,0001,1768,032,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,1768,033,Guadalajara,,,,,,,,,,1.0,,,,,,,
14,039,0001,1768,034,Guadalajara,15.83,17.0,17.0,0.0,13.0,0.0,,4.0,68.42,32.0,13.0,32.0,8.0,,12.0,,
14,039,0001,1787,001,Guadalajara,15.43,17.0,17.0,0.0,10.0,0.0,,6.0,100.0,26.0,10.0,26.0,10.0,,9.0,0.0,4.0
